year,energy_mwh,revenue_market_pln,cfd_payment_pln,capacity_rev_pln,balancing_rev_pln,fuel_cost_pln,co2_cost_pln,co2_t,vom_cost_pln,start_cost_pln,cycling_cost_pln,fund_cost_pln,fom_multiplier,capture_price,x_hours_at_min,x_curtailed_mwh,x_price_mean,x_neg_hours,x_avail_mean
2079,2366229.6,658477939.7069974,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.2815073004739,0,0.0,280.0,287,0.9477808219178083
2080,2446668.0000000005,685067040.0,0.0,0.0,0.0,56273364.000000015,0.0,0.0,19573344.000000004,0.0,0.0,41984822.88000001,1.0,279.99999999999994,0,0.0,280.0,287,0.9800000000000003
2081,2366229.6,658458254.5723243,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.2731881015791,0,0.0,280.0,287,0.9477808219178083
2082,2366229.6,658448412.0049877,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.2690285021317,0,0.0,280.0,287,0.9477808219178083
2083,2446668.0000000005,685067040.0,0.0,0.0,0.0,56273364.000000015,0.0,0.0,19573344.000000004,0.0,0.0,41984822.88000001,1.0,279.99999999999994,0,0.0,280.0,287,0.9800000000000003
2084,2245572.0,625508248.0646535,0.0,0.0,0.0,51648156.000000015,0.0,0.0,17964576.0,0.0,0.0,38534015.52,1.0,278.5518558588429,0,0.0,280.0,287,0.8994520547945208
2085,2366229.6,658418884.302978,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.2565497037895,0,0.0,280.0,287,0.9477808219178083
2086,2446668.0000000005,685067040.0,0.0,0.0,0.0,56273364.000000015,0.0,0.0,19573344.000000004,0.0,0.0,41984822.88000001,1.0,279.99999999999994,0,0.0,280.0,287,0.9800000000000003
2087,2366229.6,658399199.1683049,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.24823050489476,0,0.0,280.0,286,0.9477808219178083
2088,2366229.6,658389356.6009684,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.24407090544736,0,0.0,280.0,286,0.9477808219178083
2089,2446668.0000000005,685067040.0,0.0,0.0,0.0,56273364.000000015,0.0,0.0,19573344.000000004,0.0,0.0,41984822.88000001,1.0,279.99999999999994,0,0.0,280.0,285,0.9800000000000003
2090,2366229.6,658369671.4662952,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.23575170655255,0,0.0,280.0,285,0.9477808219178083
2091,2366229.6,658359828.8989587,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.2315921071052,0,0.0,280.00000000000006,285,0.9477808219178083
2092,2446668.0000000005,685067040.0,0.0,0.0,0.0,56273364.000000015,0.0,0.0,19573344.000000004,0.0,0.0,41984822.88000001,1.0,279.99999999999994,0,0.0,280.0,285,0.9800000000000003
2093,2366229.6,658340143.7642856,0.0,0.0,0.0,54423280.80000001,0.0,0.0,18929836.8,0.0,0.0,40604499.936000004,1.0,278.2232729082104,0,0.0,280.0,285,0.9477808219178083
2094,2245572.0,625239365.9242558,0.0,0.0,0.0,51648156.000000015,0.0,0.0,17964576.0,0.0,0.0,38534015.52,1.0,278.432117039336,0,0.0,280.0,285,0.8994520547945208
